event_id,player_id,ts,amount,transactions
280919,UCZ,2021-12-09 06:00:00,88.73,5.0
280945,UCZ,2021-12-10 08:00:00,840.85,3.0
280962,UCZ,2021-12-11 01:00:00,940.9,4.0
280970,UCZ,2021-12-11 09:00:00,560.24,3.0
280981,UCZ,2021-12-11 20:00:00,412.59,7.0
280992,UCZ,2021-12-12 07:00:00,397.99,9.0
281007,UCZ,2021-12-12 22:00:00,189.78,7.0
281012,UCZ,2021-12-13 03:00:00,889.64,2.0
281014,UCZ,2021-12-13 05:00:00,959.2,5.0
281017,UCZ,2021-12-13 08:00:00,254.69,6.0
281020,UCZ,2021-12-13 11:00:00,172.97,9.0
281021,UCZ,2021-12-13 12:00:00,521.81,6.0
281044,UCZ,2021-12-14 11:00:00,800.04,9.0
281049,UCZ,2021-12-14 16:00:00,479.38,5.0
281052,UCZ,2021-12-14 19:00:00,528.49,2.0
281054,UCZ,2021-12-14 21:00:00,298.03,1.0
281071,UDB,2021-12-01 13:00:00,835.94,6.0
281076,UDB,2021-12-01 18:00:00,266.22,6.0
281100,UDB,2021-12-02 18:00:00,613.72,3.0
281101,UDB,2021-12-02 19:00:00,44.46,3.0
281105,UDB,2021-12-02 23:00:00,27.15,6.0
281119,UDB,2021-12-03 13:00:00,823.82,6.0
281124,UDB,2021-12-03 18:00:00,80.82,8.0
281126,UDB,2021-12-03 20:00:00,742.57,5.0
281141,UDB,2021-12-04 11:00:00,711.35,8.0
281162,UDB,2021-12-05 08:00:00,579.18,5.0
281166,UDB,2021-12-05 12:00:00,477.36,7.0
281167,UDB,2021-12-05 13:00:00,610.44,1.0
281177,UDB,2021-12-05 23:00:00,502.28,4.0
281198,UDB,2021-12-06 20:00:00,656.81,9.0
281222,UDB,2021-12-07 20:00:00,368.2,2.0
281230,UDB,2021-12-08 04:00:00,154.57,10.0
281264,UDB,2021-12-09 14:00:00,178.06,6.0
281276,UDB,2021-12-10 02:00:00,863.43,2.0
281292,UDB,2021-12-10 18:00:00,385.38,7.0
281294,UDB,2021-12-10 20:00:00,32.31,5.0
281301,UDB,2021-12-11 03:00:00,94.54,10.0
281318,UDB,2021-12-11 20:00:00,597.58,6.0
281332,UDB,2021-12-12 10:00:00,581.64,4.0
281341,UDB,2021-12-12 19:00:00,226.62,4.0
281345,UDB,2021-12-12 23:00:00,219.22,1.0
281350,UDB,2021-12-13 04:00:00,723.58,5.0
281353,UDB,2021-12-13 07:00:00,381.27,4.0
281357,UDB,2021-12-13 11:00:00,316.62,8.0
281358,UDB,2021-12-13 12:00:00,920.2,9.0
281385,UDB,2021-12-14 15:00:00,237.32,9.0
281387,UDB,2021-12-14 17:00:00,372.57,8.0
281395,UDR,2021-12-01 00:00:00,937.57,8.0
281419,UDR,2021-12-02 00:00:00,237.78,4.0
281422,UDR,2021-12-02 03:00:00,725.04,8.0
281424,UDR,2021-12-02 05:00:00,383.19,9.0
281434,UDR,2021-12-02 15:00:00,562.33,9.0
281436,UDR,2021-12-02 17:00:00,227.58,7.0
281450,UDR,2021-12-03 07:00:00,800.95,1.0
281451,UDR,2021-12-03 08:00:00,387.49,2.0
281452,UDR,2021-12-03 09:00:00,77.22,9.0
281457,UDR,2021-12-03 14:00:00,569.4,3.0
281462,UDR,2021-12-03 19:00:00,442.85,3.0
281463,UDR,2021-12-03 20:00:00,145.15,8.0
281466,UDR,2021-12-03 23:00:00,790.99,2.0
281480,UDR,2021-12-04 13:00:00,113.89,9.0
281486,UDR,2021-12-04 19:00:00,214.92,4.0
281487,UDR,2021-12-04 20:00:00,156.49,6.0
281490,UDR,2021-12-04 23:00:00,313.83,8.0
281507,UDR,2021-12-05 16:00:00,567.72,8.0
281518,UDR,2021-12-06 03:00:00,943.76,3.0
281519,UDR,2021-12-06 04:00:00,199.63,5.0
281533,UDR,2021-12-06 18:00:00,616.41,7.0
281591,UDR,2021-12-09 04:00:00,308.74,1.0
281595,UDR,2021-12-09 08:00:00,991.82,8.0
281612,UDR,2021-12-10 01:00:00,397.9,5.0
281616,UDR,2021-12-10 05:00:00,328.32,4.0
281640,UDR,2021-12-11 05:00:00,346.97,7.0
281652,UDR,2021-12-11 17:00:00,142.07,9.0
281667,UDR,2021-12-12 08:00:00,968.76,4.0
281669,UDR,2021-12-12 10:00:00,119.05,3.0
281671,UDR,2021-12-12 12:00:00,56.39,1.0
281675,UDR,2021-12-12 16:00:00,695.8,7.0
281692,UDR,2021-12-13 09:00:00,205.81,5.0
281720,UDR,2021-12-14 13:00:00,320.24,5.0
281731,UDR,2021-12-15 00:00:00,87.1,7.0
281758,UEQ,2021-12-02 02:00:00,366.62,3.0
281759,UEQ,2021-12-02 03:00:00,285.52,10.0
281773,UEQ,2021-12-02 17:00:00,616.57,8.0
281794,UEQ,2021-12-03 14:00:00,88.29,10.0
281799,UEQ,2021-12-03 19:00:00,809.32,9.0
281809,UEQ,2021-12-04 05:00:00,158.29,5.0
281811,UEQ,2021-12-04 07:00:00,972.06,1.0
281836,UEQ,2021-12-05 08:00:00,15.66,1.0
281844,UEQ,2021-12-05 16:00:00,587.04,3.0
281845,UEQ,2021-12-05 17:00:00,144.67,6.0
281867,UEQ,2021-12-06 15:00:00,229.13,9.0
281868,UEQ,2021-12-06 16:00:00,95.41,3.0
281878,UEQ,2021-12-07 02:00:00,172.9,2.0
281887,UEQ,2021-12-07 11:00:00,30.97,5.0
281888,UEQ,2021-12-07 12:00:00,943.96,7.0
281895,UEQ,2021-12-07 19:00:00,348.01,7.0
281902,UEQ,2021-12-08 02:00:00,748.15,1.0
281920,UEQ,2021-12-08 20:00:00,449.25,8.0
281957,UEQ,2021-12-10 09:00:00,295.22,5.0
281974,UEQ,2021-12-11 02:00:00,837.32,1.0
281981,UEQ,2021-12-11 09:00:00,509.7,9.0
281982,UEQ,2021-12-11 10:00:00,617.96,9.0
282005,UEQ,2021-12-12 09:00:00,793.29,4.0
282017,UEQ,2021-12-12 21:00:00,198.88,5.0
282023,UEQ,2021-12-13 03:00:00,446.11,7.0
282029,UEQ,2021-12-13 09:00:00,945.72,5.0
282032,UEQ,2021-12-13 12:00:00,509.14,3.0
282041,UEQ,2021-12-13 21:00:00,287.85,10.0
282046,UEQ,2021-12-14 02:00:00,285.5,4.0
282047,UEQ,2021-12-14 03:00:00,612.27,3.0
282067,UEQ,2021-12-14 23:00:00,646.75,5.0
282071,UFY,2021-12-01 02:00:00,877.65,8.0
282075,UFY,2021-12-01 06:00:00,31.36,5.0
282076,UFY,2021-12-01 07:00:00,663.31,4.0
282096,UFY,2021-12-02 03:00:00,358.52,10.0
282098,UFY,2021-12-02 05:00:00,772.7,9.0
282099,UFY,2021-12-02 06:00:00,674.87,8.0
282122,UFY,2021-12-03 05:00:00,989.16,3.0
282133,UFY,2021-12-03 16:00:00,31.59,8.0
282139,UFY,2021-12-03 22:00:00,543.72,5.0
282140,UFY,2021-12-03 23:00:00,678.53,1.0
282147,UFY,2021-12-04 06:00:00,116.6,5.0
282160,UFY,2021-12-04 19:00:00,691.57,7.0
282167,UFY,2021-12-05 02:00:00,224.45,1.0
282170,UFY,2021-12-05 05:00:00,998.18,3.0
282181,UFY,2021-12-05 16:00:00,642.36,9.0
282188,UFY,2021-12-05 23:00:00,506.63,8.0
282205,UFY,2021-12-06 16:00:00,271.46,10.0
282212,UFY,2021-12-06 23:00:00,509.95,6.0
282222,UFY,2021-12-07 09:00:00,491.56,2.0
282229,UFY,2021-12-07 16:00:00,732.66,1.0
282232,UFY,2021-12-07 19:00:00,162.59,7.0
282250,UFY,2021-12-08 13:00:00,264.97,1.0
282258,UFY,2021-12-08 21:00:00,529.32,4.0
282259,UFY,2021-12-08 22:00:00,403.91,4.0
282260,UFY,2021-12-08 23:00:00,143.44,3.0
282273,UFY,2021-12-09 12:00:00,845.38,6.0
282274,UFY,2021-12-09 13:00:00,126.25,9.0
282311,UFY,2021-12-11 02:00:00,265.86,10.0
282312,UFY,2021-12-11 03:00:00,192.14,4.0
282325,UFY,2021-12-11 16:00:00,145.0,9.0
282337,UFY,2021-12-12 04:00:00,725.03,9.0
282338,UFY,2021-12-12 05:00:00,921.57,8.0
282344,UFY,2021-12-12 11:00:00,128.61,1.0
282370,UFY,2021-12-13 13:00:00,574.76,6.0
282372,UFY,2021-12-13 15:00:00,569.81,6.0
282377,UFY,2021-12-13 20:00:00,88.19,5.0
282382,UFY,2021-12-14 01:00:00,836.4,9.0
282392,UFY,2021-12-14 11:00:00,767.68,6.0
282399,UFY,2021-12-14 18:00:00,531.31,3.0
282405,UFY,2021-12-15 00:00:00,13.72,6.0
282412,UGQ,2021-12-01 06:00:00,234.05,8.0
282418,UGQ,2021-12-01 12:00:00,697.95,4.0
282420,UGQ,2021-12-01 14:00:00,130.63,2.0
282429,UGQ,2021-12-01 23:00:00,748.39,2.0
282435,UGQ,2021-12-02 05:00:00,202.61,5.0
282439,UGQ,2021-12-02 09:00:00,279.55,9.0
282451,UGQ,2021-12-02 21:00:00,376.52,6.0
282453,UGQ,2021-12-02 23:00:00,44.19,5.0
282459,UGQ,2021-12-03 05:00:00,495.63,9.0
282465,UGQ,2021-12-03 11:00:00,601.15,5.0
282468,UGQ,2021-12-03 14:00:00,862.36,1.0
282482,UGQ,2021-12-04 04:00:00,854.11,9.0
282483,UGQ,2021-12-04 05:00:00,816.25,2.0
282486,UGQ,2021-12-04 08:00:00,601.55,4.0
282496,UGQ,2021-12-04 18:00:00,357.18,5.0
282499,UGQ,2021-12-04 21:00:00,174.94,6.0
282546,UGQ,2021-12-06 20:00:00,863.53,7.0
282552,UGQ,2021-12-07 02:00:00,845.95,8.0
282553,UGQ,2021-12-07 03:00:00,38.07,5.0
282555,UGQ,2021-12-07 05:00:00,936.46,8.0
282558,UGQ,2021-12-07 08:00:00,366.35,3.0
282567,UGQ,2021-12-07 17:00:00,401.67,9.0
282568,UGQ,2021-12-07 18:00:00,10.51,7.0
282578,UGQ,2021-12-08 04:00:00,981.59,6.0
282579,UGQ,2021-12-08 05:00:00,686.56,9.0
282589,UGQ,2021-12-08 15:00:00,492.22,9.0
282597,UGQ,2021-12-08 23:00:00,37.05,3.0
282607,UGQ,2021-12-09 09:00:00,771.49,9.0
282618,UGQ,2021-12-09 20:00:00,691.87,7.0
282621,UGQ,2021-12-09 23:00:00,677.01,8.0
282629,UGQ,2021-12-10 07:00:00,18.35,2.0
282631,UGQ,2021-12-10 09:00:00,552.93,4.0
282635,UGQ,2021-12-10 13:00:00,185.68,8.0
282639,UGQ,2021-12-10 17:00:00,323.06,5.0
282640,UGQ,2021-12-10 18:00:00,874.08,8.0
282648,UGQ,2021-12-11 02:00:00,971.59,8.0
282673,UGQ,2021-12-12 03:00:00,585.31,9.0
282674,UGQ,2021-12-12 04:00:00,249.17,5.0
282677,UGQ,2021-12-12 07:00:00,980.12,7.0
282694,UGQ,2021-12-13 00:00:00,257.93,2.0
282697,UGQ,2021-12-13 03:00:00,610.13,5.0
282698,UGQ,2021-12-13 04:00:00,621.4,7.0
282716,UGQ,2021-12-13 22:00:00,535.97,9.0
282731,UGQ,2021-12-14 13:00:00,910.55,10.0
282736,UGQ,2021-12-14 18:00:00,551.81,7.0
282741,UGQ,2021-12-14 23:00:00,701.14,2.0
282745,UHD,2021-12-01 02:00:00,335.55,5.0
282780,UHD,2021-12-02 13:00:00,790.17,7.0
282784,UHD,2021-12-02 17:00:00,14.11,6.0
282785,UHD,2021-12-02 18:00:00,50.96,5.0
282794,UHD,2021-12-03 03:00:00,242.11,4.0
282795,UHD,2021-12-03 04:00:00,277.5,3.0
282805,UHD,2021-12-03 14:00:00,987.81,6.0
282826,UHD,2021-12-04 11:00:00,675.1,7.0
282832,UHD,2021-12-04 17:00:00,800.0,3.0
282833,UHD,2021-12-04 18:00:00,428.45,10.0
282849,UHD,2021-12-05 10:00:00,90.2,6.0
282881,UHD,2021-12-06 18:00:00,499.29,3.0
282888,UHD,2021-12-07 01:00:00,275.42,10.0
282899,UHD,2021-12-07 12:00:00,953.16,1.0
282901,UHD,2021-12-07 14:00:00,841.1,4.0
282902,UHD,2021-12-07 15:00:00,725.3,7.0
282906,UHD,2021-12-07 19:00:00,251.42,6.0
282924,UHD,2021-12-08 13:00:00,595.32,7.0
282933,UHD,2021-12-08 22:00:00,754.1,6.0
282938,UHD,2021-12-09 03:00:00,73.14,5.0
282946,UHD,2021-12-09 11:00:00,658.15,7.0
282955,UHD,2021-12-09 20:00:00,411.33,9.0
282958,UHD,2021-12-09 23:00:00,508.47,8.0
282963,UHD,2021-12-10 04:00:00,724.9,3.0
282978,UHD,2021-12-10 19:00:00,356.1,10.0
282980,UHD,2021-12-10 21:00:00,464.3,9.0
282982,UHD,2021-12-10 23:00:00,382.51,2.0
282983,UHD,2021-12-11 00:00:00,208.99,6.0
282987,UHD,2021-12-11 04:00:00,435.61,7.0
282998,UHD,2021-12-11 15:00:00,611.62,7.0
283004,UHD,2021-12-11 21:00:00,255.82,7.0
283027,UHD,2021-12-12 20:00:00,763.57,6.0
283035,UHD,2021-12-13 04:00:00,726.88,9.0
283040,UHD,2021-12-13 09:00:00,816.85,2.0
283044,UHD,2021-12-13 13:00:00,520.91,1.0
283046,UHD,2021-12-13 15:00:00,629.24,2.0
283049,UHD,2021-12-13 18:00:00,18.76,7.0
283051,UHD,2021-12-13 20:00:00,615.59,10.0
283055,UHD,2021-12-14 00:00:00,428.07,5.0
283060,UHD,2021-12-14 05:00:00,475.11,3.0
283066,UHD,2021-12-14 11:00:00,597.37,7.0
283069,UHD,2021-12-14 14:00:00,139.48,3.0
283085,UHT,2021-12-01 05:00:00,791.94,9.0
283096,UHT,2021-12-01 16:00:00,184.6,9.0
283097,UHT,2021-12-01 17:00:00,651.5,6.0
283102,UHT,2021-12-01 22:00:00,155.06,3.0
283114,UHT,2021-12-02 10:00:00,434.13,6.0
283115,UHT,2021-12-02 11:00:00,562.7,5.0
283124,UHT,2021-12-02 20:00:00,475.81,5.0
283136,UHT,2021-12-03 08:00:00,33.77,6.0
283139,UHT,2021-12-03 11:00:00,963.31,2.0
283164,UHT,2021-12-04 12:00:00,54.18,5.0
283178,UHT,2021-12-05 02:00:00,191.0,7.0
283200,UHT,2021-12-06 00:00:00,88.91,2.0
283208,UHT,2021-12-06 08:00:00,463.36,3.0
283220,UHT,2021-12-06 20:00:00,242.69,5.0
283225,UHT,2021-12-07 01:00:00,460.66,2.0
283227,UHT,2021-12-07 03:00:00,533.52,2.0
283244,UHT,2021-12-07 20:00:00,550.29,8.0
283250,UHT,2021-12-08 02:00:00,675.46,3.0
283259,UHT,2021-12-08 11:00:00,119.5,5.0
283273,UHT,2021-12-09 01:00:00,182.52,10.0
283279,UHT,2021-12-09 07:00:00,358.11,9.0
283283,UHT,2021-12-09 11:00:00,656.93,6.0
283296,UHT,2021-12-10 00:00:00,505.22,8.0
283302,UHT,2021-12-10 06:00:00,52.53,2.0
283308,UHT,2021-12-10 12:00:00,602.16,6.0
283314,UHT,2021-12-10 18:00:00,488.51,7.0
283315,UHT,2021-12-10 19:00:00,931.13,8.0
283326,UHT,2021-12-11 06:00:00,963.81,1.0
283332,UHT,2021-12-11 12:00:00,431.29,9.0
283340,UHT,2021-12-11 20:00:00,971.8,10.0
283351,UHT,2021-12-12 07:00:00,921.31,9.0
283362,UHT,2021-12-12 18:00:00,966.11,3.0
283370,UHT,2021-12-13 02:00:00,822.15,7.0
283371,UHT,2021-12-13 03:00:00,306.23,3.0
283393,UHT,2021-12-14 01:00:00,125.2,3.0
283409,UHT,2021-12-14 17:00:00,481.58,9.0
283421,UIK,2021-12-01 04:00:00,817.83,6.0
283424,UIK,2021-12-01 07:00:00,159.77,3.0
283446,UIK,2021-12-02 05:00:00,722.46,3.0
283449,UIK,2021-12-02 08:00:00,431.01,5.0
283450,UIK,2021-12-02 09:00:00,335.98,7.0
283476,UIK,2021-12-03 11:00:00,706.14,6.0
283483,UIK,2021-12-03 18:00:00,742.88,3.0
283495,UIK,2021-12-04 06:00:00,240.33,1.0
283505,UIK,2021-12-04 16:00:00,360.87,9.0
283509,UIK,2021-12-04 20:00:00,349.61,5.0
283526,UIK,2021-12-05 13:00:00,225.71,4.0
283527,UIK,2021-12-05 14:00:00,337.07,5.0
283554,UIK,2021-12-06 17:00:00,599.08,3.0
283570,UIK,2021-12-07 09:00:00,80.37,3.0
283577,UIK,2021-12-07 16:00:00,715.3,6.0
283589,UIK,2021-12-08 04:00:00,985.45,7.0
283604,UIK,2021-12-08 19:00:00,298.81,4.0
283628,UIK,2021-12-09 19:00:00,951.42,3.0
283637,UIK,2021-12-10 04:00:00,470.92,1.0
283646,UIK,2021-12-10 13:00:00,811.09,5.0
283650,UIK,2021-12-10 17:00:00,906.22,3.0
283682,UIK,2021-12-12 01:00:00,212.24,1.0
283703,UIK,2021-12-12 22:00:00,214.43,1.0
283711,UIK,2021-12-13 06:00:00,263.15,1.0
283712,UIK,2021-12-13 07:00:00,360.9,2.0
283719,UIK,2021-12-13 14:00:00,696.8,2.0
283723,UIK,2021-12-13 18:00:00,50.56,3.0
283732,UIK,2021-12-14 03:00:00,411.06,6.0
283739,UIK,2021-12-14 10:00:00,874.4,7.0
283741,UIK,2021-12-14 12:00:00,786.22,6.0
283742,UIK,2021-12-14 13:00:00,984.86,10.0
283744,UIK,2021-12-14 15:00:00,951.23,6.0
283752,UIK,2021-12-14 23:00:00,161.92,8.0
283757,UK2,2021-12-01 03:00:00,277.77,7.0
283769,UK2,2021-12-01 15:00:00,269.32,1.0
283773,UK2,2021-12-01 19:00:00,823.25,3.0
283777,UK2,2021-12-01 23:00:00,479.71,6.0
283797,UK2,2021-12-02 19:00:00,794.28,9.0
283805,UK2,2021-12-03 03:00:00,450.12,3.0
283824,UK2,2021-12-03 22:00:00,825.77,5.0
283828,UK2,2021-12-04 02:00:00,461.32,6.0
283830,UK2,2021-12-04 04:00:00,281.43,4.0
283842,UK2,2021-12-04 16:00:00,591.92,5.0
283859,UK2,2021-12-05 09:00:00,635.96,2.0
283864,UK2,2021-12-05 14:00:00,116.2,3.0
283880,UK2,2021-12-06 06:00:00,817.14,4.0
283887,UK2,2021-12-06 13:00:00,422.73,3.0
283892,UK2,2021-12-06 18:00:00,895.84,6.0
283907,UK2,2021-12-07 09:00:00,229.04,2.0
283923,UK2,2021-12-08 01:00:00,714.34,7.0
283973,UK2,2021-12-10 03:00:00,284.06,8.0
283980,UK2,2021-12-10 10:00:00,697.63,7.0
284003,UK2,2021-12-11 09:00:00,160.4,6.0
284007,UK2,2021-12-11 13:00:00,294.6,4.0
284008,UK2,2021-12-11 14:00:00,556.1,8.0
284025,UK2,2021-12-12 07:00:00,654.39,6.0
284032,UK2,2021-12-12 14:00:00,623.83,5.0
284033,UK2,2021-12-12 15:00:00,400.39,7.0
284044,UK2,2021-12-13 02:00:00,233.05,2.0
284048,UK2,2021-12-13 06:00:00,31.98,7.0
284065,UK2,2021-12-13 23:00:00,819.85,2.0
284094,UKD,2021-12-01 03:00:00,304.83,7.0
284098,UKD,2021-12-01 07:00:00,382.19,5.0
284105,UKD,2021-12-01 14:00:00,212.85,7.0
284108,UKD,2021-12-01 17:00:00,523.58,6.0
284114,UKD,2021-12-01 23:00:00,17.34,7.0
284139,UKD,2021-12-03 00:00:00,416.96,2.0
284140,UKD,2021-12-03 01:00:00,388.27,10.0
284148,UKD,2021-12-03 09:00:00,404.82,8.0
284152,UKD,2021-12-03 13:00:00,267.65,8.0
284162,UKD,2021-12-03 23:00:00,48.44,4.0
284175,UKD,2021-12-04 12:00:00,618.18,8.0
284179,UKD,2021-12-04 16:00:00,862.66,3.0
284197,UKD,2021-12-05 10:00:00,384.39,9.0
284205,UKD,2021-12-05 18:00:00,464.88,6.0
284215,UKD,2021-12-06 04:00:00,450.54,10.0
284222,UKD,2021-12-06 11:00:00,368.17,2.0
284237,UKD,2021-12-07 02:00:00,770.53,4.0
284261,UKD,2021-12-08 02:00:00,688.52,9.0
284275,UKD,2021-12-08 16:00:00,937.65,5.0
284291,UKD,2021-12-09 08:00:00,451.36,10.0
284292,UKD,2021-12-09 09:00:00,230.25,1.0
284301,UKD,2021-12-09 18:00:00,510.63,3.0
284302,UKD,2021-12-09 19:00:00,38.3,5.0
284325,UKD,2021-12-10 18:00:00,829.01,9.0
284335,UKD,2021-12-11 04:00:00,613.75,8.0
284345,UKD,2021-12-11 14:00:00,446.57,3.0
284350,UKD,2021-12-11 19:00:00,332.51,5.0
284387,UKD,2021-12-13 08:00:00,644.76,2.0
284398,UKD,2021-12-13 19:00:00,150.77,9.0
284406,UKD,2021-12-14 03:00:00,549.8,3.0
284413,UKD,2021-12-14 10:00:00,959.46,7.0
284421,UKD,2021-12-14 18:00:00,72.4,1.0
284430,UNB,2021-12-01 02:00:00,371.8,8.0
284436,UNB,2021-12-01 08:00:00,843.2,6.0
284450,UNB,2021-12-01 22:00:00,164.6,9.0
284454,UNB,2021-12-02 02:00:00,442.31,4.0
284458,UNB,2021-12-02 06:00:00,42.07,5.0
284467,UNB,2021-12-02 15:00:00,877.22,8.0
284470,UNB,2021-12-02 18:00:00,672.59,4.0
284481,UNB,2021-12-03 05:00:00,908.03,5.0
284486,UNB,2021-12-03 10:00:00,201.7,9.0
284490,UNB,2021-12-03 14:00:00,263.22,6.0
284504,UNB,2021-12-04 04:00:00,557.16,10.0
284541,UNB,2021-12-05 17:00:00,780.73,7.0
284550,UNB,2021-12-06 02:00:00,872.38,9.0
284553,UNB,2021-12-06 05:00:00,934.65,7.0
284555,UNB,2021-12-06 07:00:00,817.93,9.0
284565,UNB,2021-12-06 17:00:00,921.99,3.0
284585,UNB,2021-12-07 13:00:00,949.66,3.0
284590,UNB,2021-12-07 18:00:00,836.91,7.0
284598,UNB,2021-12-08 02:00:00,220.8,5.0
284600,UNB,2021-12-08 04:00:00,290.8,10.0
284601,UNB,2021-12-08 05:00:00,536.63,6.0
284606,UNB,2021-12-08 10:00:00,901.01,5.0
284615,UNB,2021-12-08 19:00:00,269.67,9.0
284617,UNB,2021-12-08 21:00:00,318.35,1.0
284619,UNB,2021-12-08 23:00:00,226.99,5.0
284634,UNB,2021-12-09 14:00:00,779.41,2.0
284635,UNB,2021-12-09 15:00:00,791.78,4.0
284666,UNB,2021-12-10 22:00:00,817.72,9.0
284701,UNB,2021-12-12 09:00:00,414.43,8.0
284709,UNB,2021-12-12 17:00:00,100.45,6.0
284712,UNB,2021-12-12 20:00:00,759.83,7.0
284715,UNB,2021-12-12 23:00:00,509.54,9.0
284732,UNB,2021-12-13 16:00:00,457.68,7.0
284749,UNB,2021-12-14 09:00:00,423.11,6.0
284752,UNB,2021-12-14 12:00:00,322.68,2.0
284755,UNB,2021-12-14 15:00:00,937.32,7.0
284765,UOH,2021-12-01 00:00:00,625.93,8.0
284766,UOH,2021-12-01 01:00:00,519.58,4.0
284773,UOH,2021-12-01 08:00:00,933.08,2.0
284787,UOH,2021-12-01 22:00:00,985.08,6.0
284798,UOH,2021-12-02 09:00:00,427.72,10.0
284802,UOH,2021-12-02 13:00:00,508.74,4.0
284811,UOH,2021-12-02 22:00:00,479.48,6.0
284813,UOH,2021-12-03 00:00:00,162.36,1.0
284825,UOH,2021-12-03 12:00:00,423.84,1.0
284834,UOH,2021-12-03 21:00:00,117.82,3.0
284836,UOH,2021-12-03 23:00:00,60.87,5.0
284848,UOH,2021-12-04 11:00:00,245.71,9.0
284853,UOH,2021-12-04 16:00:00,74.56,6.0
284857,UOH,2021-12-04 20:00:00,833.61,8.0
284869,UOH,2021-12-05 08:00:00,580.18,3.0
284872,UOH,2021-12-05 11:00:00,631.1,6.0
284878,UOH,2021-12-05 17:00:00,357.06,3.0
284884,UOH,2021-12-05 23:00:00,722.15,10.0
284885,UOH,2021-12-06 00:00:00,451.99,10.0
284890,UOH,2021-12-06 05:00:00,441.84,10.0
284919,UOH,2021-12-07 10:00:00,531.39,3.0
284928,UOH,2021-12-07 19:00:00,678.65,9.0
284930,UOH,2021-12-07 21:00:00,847.81,2.0
284936,UOH,2021-12-08 03:00:00,380.73,3.0
284965,UOH,2021-12-09 08:00:00,596.11,2.0
284968,UOH,2021-12-09 11:00:00,665.84,7.0
284972,UOH,2021-12-09 15:00:00,273.86,6.0
284980,UOH,2021-12-09 23:00:00,843.13,3.0
284981,UOH,2021-12-10 00:00:00,923.5,5.0
284982,UOH,2021-12-10 01:00:00,898.5,7.0
284988,UOH,2021-12-10 07:00:00,535.59,9.0
285002,UOH,2021-12-10 21:00:00,863.5,2.0
285010,UOH,2021-12-11 05:00:00,959.04,2.0
285013,UOH,2021-12-11 08:00:00,303.02,2.0
285016,UOH,2021-12-11 11:00:00,557.16,2.0
285017,UOH,2021-12-11 12:00:00,505.19,4.0
285018,UOH,2021-12-11 13:00:00,709.84,5.0
285023,UOH,2021-12-11 18:00:00,639.21,2.0
285048,UOH,2021-12-12 19:00:00,881.36,7.0
285059,UOH,2021-12-13 06:00:00,395.87,8.0
285060,UOH,2021-12-13 07:00:00,746.49,5.0
285077,UOH,2021-12-14 00:00:00,191.18,8.0
285100,UOH,2021-12-14 23:00:00,344.64,10.0
285131,URZ,2021-12-02 05:00:00,870.9,8.0
285155,URZ,2021-12-03 05:00:00,438.24,2.0
285162,URZ,2021-12-03 12:00:00,543.41,7.0
285203,URZ,2021-12-05 05:00:00,188.19,8.0
285242,URZ,2021-12-06 20:00:00,282.19,6.0
285243,URZ,2021-12-06 21:00:00,838.88,3.0
285256,URZ,2021-12-07 10:00:00,443.93,3.0
285262,URZ,2021-12-07 16:00:00,908.7,8.0
285264,URZ,2021-12-07 18:00:00,439.28,5.0
285277,URZ,2021-12-08 07:00:00,948.37,7.0
285285,URZ,2021-12-08 15:00:00,194.72,9.0
285296,URZ,2021-12-09 02:00:00,38.29,9.0
285302,URZ,2021-12-09 08:00:00,710.03,4.0
285314,URZ,2021-12-09 20:00:00,384.17,5.0
285318,URZ,2021-12-10 00:00:00,744.67,7.0
285340,URZ,2021-12-10 22:00:00,732.71,4.0
285342,URZ,2021-12-11 00:00:00,34.46,9.0
285351,URZ,2021-12-11 09:00:00,437.48,8.0
285355,URZ,2021-12-11 13:00:00,416.52,2.0
285364,URZ,2021-12-11 22:00:00,982.05,7.0
285370,URZ,2021-12-12 04:00:00,499.9,8.0
285378,URZ,2021-12-12 12:00:00,845.36,8.0
285380,URZ,2021-12-12 14:00:00,851.2,2.0
285387,URZ,2021-12-12 21:00:00,329.14,8.0
285395,URZ,2021-12-13 05:00:00,391.98,8.0
285415,URZ,2021-12-14 01:00:00,260.76,3.0
285422,URZ,2021-12-14 08:00:00,462.68,7.0
285468,USE,2021-12-02 05:00:00,574.84,4.0
285469,USE,2021-12-02 06:00:00,270.04,6.0
285470,USE,2021-12-02 07:00:00,152.7,7.0
285490,USE,2021-12-03 03:00:00,97.26,3.0
285495,USE,2021-12-03 08:00:00,36.06,4.0
285510,USE,2021-12-03 23:00:00,492.01,10.0
285516,USE,2021-12-04 05:00:00,588.27,6.0
285529,USE,2021-12-04 18:00:00,315.64,6.0
285530,USE,2021-12-04 19:00:00,537.19,9.0
285566,USE,2021-12-06 07:00:00,640.72,8.0
285570,USE,2021-12-06 11:00:00,968.51,8.0
285578,USE,2021-12-06 19:00:00,69.6,6.0
285594,USE,2021-12-07 11:00:00,838.47,8.0
285619,USE,2021-12-08 12:00:00,560.31,3.0
285621,USE,2021-12-08 14:00:00,457.34,6.0
285623,USE,2021-12-08 16:00:00,492.47,3.0
285627,USE,2021-12-08 20:00:00,303.14,10.0
285638,USE,2021-12-09 07:00:00,60.53,2.0
285643,USE,2021-12-09 12:00:00,766.4,4.0
285644,USE,2021-12-09 13:00:00,721.97,9.0
285651,USE,2021-12-09 20:00:00,141.1,6.0
